Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket,accumulative_sentiment,average_sentiment
 We'd be pretty old.,JON,e1,season-08,Game-of-Thrones,3.304588556289673,NEGATIVE,jon snow,,-123.02353446930647,-0.07645875251509054
 It's cold up here for a southern girl.,JON,e1,season-08,Game-of-Thrones,3.2014739513397217,NEGATIVE,jon snow,,-126.22500842064619,-0.07738693467336684
 So keep your queen warm.,DAENERYS,e1,season-08,Game-of-Thrones,4.447054862976074,POSITIVE,daenerys targaryen,,-352.5584962144494,-0.1686182669789227
 Don't be afraid.,DAENERYS,e1,season-08,Game-of-Thrones,3.9781911373138414,POSITIVE,daenerys targaryen,,-348.58030507713556,-0.1672514619883041
 It isn't easy making a blade that big with dragonglass.,GENDRY,e1,season-08,Game-of-Thrones,2.235471487045288,NEGATIVE,gendry,,-129.4531965777278,-0.3161290322580645
 I'm just saying it's a tricky material to-,GENDRY,e1,season-08,Game-of-Thrones,2.979466676712036,POSITIVE,gendry,,-126.47372990101576,-0.3076923076923077
 Leave him be.,ARYA (O.S.),e1,season-08,Game-of-Thrones,0.7747781872749329,NEGATIVE,arya stark,O.S.,-498.1677078232169,-0.25884016973125884
 First I robbed you.,ARYA,e1,season-08,Game-of-Thrones,3.222362279891968,NEGATIVE,arya stark,,-501.3900701031089,-0.2598870056497175
 That was a nice ax you made for him. You've gotten better.,ARYA,e1,season-08,Game-of-Thrones,3.499237298965454,POSITIVE,arya stark,,-497.89083280414343,-0.25811001410437234
" Yeah, thanks. So have you.",GENDRY,e1,season-08,Game-of-Thrones,4.485909938812256,POSITIVE,gendry,,-121.9878199622035,-0.29936305732484075
" I mean, you look good.",GENDRY,e1,season-08,Game-of-Thrones,4.669915199279785,POSITIVE,gendry,,-117.31790476292372,-0.2911392405063291
 Thanks. So do you.,ARYA,e1,season-08,Game-of-Thrones,4.44515323638916,POSITIVE,arya stark,,-493.44567956775427,-0.2563380281690141
" It's not a bad place to grow up, if it wasn't so cold.",GENDRY,e1,season-08,Game-of-Thrones,3.2388756275177,POSITIVE,gendry,,-114.07902913540602,-0.2830188679245283
" Stay close to that forge, then.",ARYA,e1,season-08,Game-of-Thrones,1.8706510066986084,POSITIVE,arya stark,,-491.57502856105566,-0.2545710267229255
" Is that a command, Lady Stark?",GENDRY,e1,season-08,Game-of-Thrones,1.7485705614089966,NEGATIVE,gendry,,-115.82759969681501,-0.2875
 Don't call me that.,ARYA,e1,season-08,Game-of-Thrones,1.784107327461243,NEGATIVE,arya stark,,-493.3591358885169,-0.2556179775280899
" As you wish, milady.",GENDRY,e1,season-08,Game-of-Thrones,3.4529917240142822,POSITIVE,gendry,,-112.37460797280073,-0.2795031055900621
 Here's my wish.,ARYA,e1,season-08,Game-of-Thrones,2.40817666053772,POSITIVE,arya stark,,-490.9509592279792,-0.2538569424964937
 Can you make it?,ARYA,e1,season-08,Game-of-Thrones,3.0836939811706543,POSITIVE,arya stark,,-487.86726524680853,-0.25210084033613445
 What do you need something like this for?,GENDRY,e1,season-08,Game-of-Thrones,1.6128578186035156,POSITIVE,gendry,,-110.76175015419722,-0.2716049382716049
 Can you make it or not?,ARYA,e1,season-08,Game-of-Thrones,3.294275999069214,NEGATIVE,arya stark,,-491.16154124587774,-0.25314685314685315
 You already have a sword. What's that?,GENDRY,e1,season-08,Game-of-Thrones,2.319359540939331,NEGATIVE,gendry,,-113.08110969513655,-0.27607361963190186
 It's Valyrian steel. I always knew you were just another rich girl.,GENDRY,e1,season-08,Game-of-Thrones,2.929668426513672,POSITIVE,gendry,,-110.15144126862288,-0.2682926829268293
 You don't know any other rich girls.,ARYA,e1,season-08,Game-of-Thrones,1.7429174184799194,NEGATIVE,arya stark,,-492.90445866435766,-0.2541899441340782
 Come in.,SANSA,e1,season-08,Game-of-Thrones,3.092494487762451,POSITIVE,sansa stark,,-221.87011395394802,-0.14208389715832206
" Lord Glover wishes us good fortune, but he's staying in Deepwood Motte with his men.",SANSA,e1,season-08,Game-of-Thrones,1.981112360954285,NEGATIVE,sansa stark,,-223.8512263149023,-0.14324324324324325
" ""House Glover will stand behind House Stark as we have for a thousand years."" Isn't that what he said?",JON,e1,season-08,Game-of-Thrones,0.8227565288543701,POSITIVE,jon snow,,-125.40225189179182,-0.07630522088353414
" ""I will stand behind Jon Snow,"" he said.",SANSA,e1,season-08,Game-of-Thrones,3.4223854541778564,POSITIVE,sansa stark,,-220.42884086072445,-0.1417004048582996
" ""The King in the North.""",SANSA,e1,season-08,Game-of-Thrones,2.2153141498565674,POSITIVE,sansa stark,,-218.21352671086788,-0.14016172506738545
 I told you we needed allies.,JON,e1,season-08,Game-of-Thrones,2.4538450241088867,NEGATIVE,jon snow,,-127.85609691590071,-0.07723169508525576
 You didn't tell me you were going to abandon your crown.,SANSA,e1,season-08,Game-of-Thrones,2.3240621089935303,POSITIVE,sansa stark,,-215.88946460187435,-0.1386271870794078
" I never wanted a crown. All I wanted was to protect the North. I brought two armies home with me, two dragons.",JON,e1,season-08,Game-of-Thrones,2.84985089302063,POSITIVE,jon snow,,-125.00624602288008,-0.07615230460921844
 And a Targaryen queen.,SANSA,e1,season-08,Game-of-Thrones,2.01580548286438,POSITIVE,sansa stark,,-213.87365911900997,-0.13709677419354838
" Do you think we can beat the Army of the Dead without her? I fought them, Sansa. Twice. You want to worry about who holds what title, I'm telling you it doesn't matter. Without her, we don't stand a chance.",JON,e1,season-08,Game-of-Thrones,2.77893614768982,NEGATIVE,jon snow,,-127.7851821705699,-0.07707707707707707
 Do you have any faith in me at all?,JON,e1,season-08,Game-of-Thrones,3.3495798110961914,NEGATIVE,jon snow,,-131.1347619816661,-0.078
 You know I do.,SANSA,e1,season-08,Game-of-Thrones,3.6846771240234375,POSITIVE,sansa stark,,-210.18898199498653,-0.13557046979865772
 She'll be a good queen. For all of us. She's not her father.,JON,e1,season-08,Game-of-Thrones,3.783529043197632,POSITIVE,jon snow,,-127.35123293846846,-0.07692307692307693
" No, she's much prettier.",SANSA,e1,season-08,Game-of-Thrones,1.96064555644989,POSITIVE,sansa stark,,-208.22833643853664,-0.13404825737265416
 Did you bend the knee to save the North or because you love her?,SANSA,e1,season-08,Game-of-Thrones,2.078528642654419,NEGATIVE,sansa stark,,-210.30686508119106,-0.13520749665327977
 Oh!,SAMWELL,e1,season-08,Game-of-Thrones,3.4308104515075684,POSITIVE,samwell tarly,,-36.91894079744816,-0.050100200400801605
 So you're the man?,DAENERYS,e1,season-08,Game-of-Thrones,2.874119997024536,POSITIVE,daenerys targaryen,,-345.706185080111,-0.1658878504672897
" Um. Which man am I, Your Grace?",SAMWELL,e1,season-08,Game-of-Thrones,2.380331516265869,NEGATIVE,samwell tarly,,-39.29927231371403,-0.052
 The one who saved Ser Jorah when no one else could.,DAENERYS,e1,season-08,Game-of-Thrones,1.143870234489441,POSITIVE,daenerys targaryen,,-344.5623148456216,-0.1645274212368728
" They could, they just wouldn't.",JORAH,e1,season-08,Game-of-Thrones,3.5176022052764893,NEGATIVE,jorah mormont,,71.85883621522225,-0.01639344262295082
 I'll have to make some changes in the Citadel when I take my throne. A great service merits a great reward.,DAENERYS,e1,season-08,Game-of-Thrones,4.427276611328125,POSITIVE,daenerys targaryen,,-340.13503823429346,-0.16317016317016317
" Oh, it's my honor to serve you, Your Grace.",SAMWELL,e1,season-08,Game-of-Thrones,4.421499729156494,POSITIVE,samwell tarly,,-34.87777258455753,-0.0499001996007984
" Well, there must be something I could give you.",DAENERYS,e1,season-08,Game-of-Thrones,2.4434714317321777,POSITIVE,daenerys targaryen,,-337.6915668025613,-0.16181606519208383
" If it's not too much trouble, I could use a pardon.",SAMWELL,e1,season-08,Game-of-Thrones,2.919705629348755,NEGATIVE,samwell tarly,,-37.79747821390629,-0.05179282868525897
 For what crime?,DAENERYS,e1,season-08,Game-of-Thrones,2.598540067672729,NEGATIVE,daenerys targaryen,,-340.290106870234,-0.16279069767441862
" Um, I borrowed a few books from the Citadel.",SAMWELL,e1,season-08,Game-of-Thrones,2.9146206378936768,NEGATIVE,samwell tarly,,-40.712098851799965,-0.0536779324055666
 And also a sword.,SAMWELL,e1,season-08,Game-of-Thrones,2.2526986598968506,POSITIVE,samwell tarly,,-38.459400191903114,-0.051587301587301584
 From the Citadel?,DAENERYS,e1,season-08,Game-of-Thrones,2.250714063644409,NEGATIVE,daenerys targaryen,,-342.5408209338784,-0.16376306620209058
 From my family. It's been in House Tarly for generations.,SAMWELL,e1,season-08,Game-of-Thrones,1.99212110042572,POSITIVE,samwell tarly,,-36.467279091477394,-0.04950495049504951
" It would've been mine anyway, eventually, but my father had other ideas.",SAMWELL,e1,season-08,Game-of-Thrones,2.912360191345215,NEGATIVE,samwell tarly,,-39.37963928282261,-0.05138339920948617
 Not Randyll Tarly?,DAENERYS,e1,season-08,Game-of-Thrones,2.406318426132202,NEGATIVE,daenerys targaryen,,-344.9471393600106,-0.16473317865429235
 You know him?,SAMWELL,e1,season-08,Game-of-Thrones,1.276155948638916,POSITIVE,samwell tarly,,-38.10348333418369,-0.04930966469428008
 I offered to let him retain his lands and titles if he bent the knee. He refused.,DAENERYS,e1,season-08,Game-of-Thrones,2.200510740280152,NEGATIVE,daenerys targaryen,,-347.1476501002908,-0.1657010428736964
" Well At least I'll be allowed home again, now that my brother's the lord.",SAMWELL,e1,season-08,Game-of-Thrones,2.921828031539917,POSITIVE,samwell tarly,,-35.181655302643776,-0.047244094488188976
 Your brother stood with your father.,DAENERYS,e1,season-08,Game-of-Thrones,2.3534905910491943,POSITIVE,daenerys targaryen,,-344.7941595092416,-0.16435185185185186
 Of course.,DAENERYS,e1,season-08,Game-of-Thrones,3.515239953994751,POSITIVE,daenerys targaryen,,-341.27891955524683,-0.1630057803468208
 What are you doing out here?,SAMWELL,e1,season-08,Game-of-Thrones,2.229092836380005,NEGATIVE,samwell tarly,,-37.41074813902378,-0.04911591355599214
" Waiting, for an old friend. It's time to tell Jon the truth.",BRAN,e1,season-08,Game-of-Thrones,1.3777523040771484,NEGATIVE,bran stark,,-143.20241355895996,-0.1411764705882353
" No, no. You're his brother. Shouldn't you tell him?",SAMWELL,e1,season-08,Game-of-Thrones,2.7871029376983643,NEGATIVE,samwell tarly,,-40.197851076722145,-0.050980392156862744
 I'm not his brother. He trusts you more than anyone. Now's the time.,BRAN,e1,season-08,Game-of-Thrones,3.6391451358795166,POSITIVE,bran stark,,-139.56326842308044,-0.1378299120234604
 Sam?,JON,e1,season-08,Game-of-Thrones,2.351444959640503,NEGATIVE,jon snow,,-129.70267789810896,-0.07784431137724551
" I'm sorry, I know I'm not supposed to be down here.",SAMWELL,e1,season-08,Game-of-Thrones,2.800198793411255,NEGATIVE,samwell tarly,,-42.9980498701334,-0.05283757338551859
 Were you hiding from me?,JON,e1,season-08,Game-of-Thrones,2.439917087554932,NEGATIVE,jon snow,,-132.1425949856639,-0.07876370887337986
 Of course not.,SAMWELL,e1,season-08,Game-of-Thrones,3.397117853164673,NEGATIVE,samwell tarly,,-46.39516772329807,-0.0546875
 What are you doing in Winterfell? Or did you read every book in the Citadel already?,JON,e1,season-08,Game-of-Thrones,3.974644660949707,NEGATIVE,jon snow,,-136.1172396466136,-0.0796812749003984
 What's wrong? Gilly? Is she all right?,JON,e1,season-08,Game-of-Thrones,3.480435848236084,NEGATIVE,jon snow,,-139.59767549484968,-0.08059701492537313
 She's good.,SAMWELL,e1,season-08,Game-of-Thrones,4.561995029449463,POSITIVE,samwell tarly,,-41.83317269384861,-0.05263157894736842
 Little Sam?,JON,e1,season-08,Game-of-Thrones,1.2726856470108032,NEGATIVE,jon snow,,-140.87036114186049,-0.08151093439363817
 Don't you know?,SAMWELL,e1,season-08,Game-of-Thrones,2.4798412322998047,NEGATIVE,samwell tarly,,-44.313013926148415,-0.054474708171206226
 Know what?,JON,e1,season-08,Game-of-Thrones,2.3722851276397705,NEGATIVE,jon snow,,-143.24264626950026,-0.08242303872889771
 Daenerys. She executed my father and brother. They were her prisoners.,SAMWELL,e1,season-08,Game-of-Thrones,1.472686529159546,NEGATIVE,samwell tarly,,-45.78570045530796,-0.05631067961165048
 She didn't tell you.,SAMWELL,e1,season-08,Game-of-Thrones,2.4573144912719727,NEGATIVE,samwell tarly,,-48.24301494657993,-0.05813953488372093
 I'm so sorry. We need to end this war.,JON,e1,season-08,Game-of-Thrones,4.01101016998291,NEGATIVE,jon snow,,-147.25365643948317,-0.08333333333333333
 Would you have done it?,SAMWELL,e1,season-08,Game-of-Thrones,2.98951268196106,NEGATIVE,samwell tarly,,-51.23252762854099,-0.059961315280464215
" Well, I've executed men who disobeyed me.",JON,e1,season-08,Game-of-Thrones,2.14125657081604,NEGATIVE,jon snow,,-149.3949130102992,-0.08424182358771061
 You've also spared men. Thousands of wildlings when they refused to kneel.,SAMWELL,e1,season-08,Game-of-Thrones,2.893348932266236,POSITIVE,samwell tarly,,-48.33917869627476,-0.05791505791505792
 I wasn't a king.,JON,e1,season-08,Game-of-Thrones,3.331319808959961,NEGATIVE,jon snow,,-152.72623281925917,-0.08514851485148515
 But you were. You've always been.,SAMWELL,e1,season-08,Game-of-Thrones,3.707173585891724,POSITIVE,samwell tarly,,-44.632005110383034,-0.055876685934489405
" I gave up my crown, Sam.",JON,e1,season-08,Game-of-Thrones,1.704349398612976,NEGATIVE,jon snow,,-154.43058221787214,-0.08605341246290801
 I bent the knee. I'm not King in the North anymore.,JON,e1,season-08,Game-of-Thrones,3.687551736831665,NEGATIVE,jon snow,,-158.1181339547038,-0.08695652173913043
 I'm not talking about the King in the North. I'm talking about the King of the bloody Seven Kingdoms.,SAMWELL,e1,season-08,Game-of-Thrones,2.15692400932312,NEGATIVE,samwell tarly,,-46.788929119706154,-0.057692307692307696
 Bran and I worked it out. I had a High Septon's diary. Bran had whatever Bran has.,SAMWELL,e1,season-08,Game-of-Thrones,2.3668344020843506,NEGATIVE,samwell tarly,,-49.155763521790504,-0.05950095969289827
 What are you talking about?,JON,e1,season-08,Game-of-Thrones,1.0023412704467771,POSITIVE,jon snow,,-157.11579268425703,-0.08588351431391905
 Your mother was Lyanna Stark.,SAMWELL,e1,season-08,Game-of-Thrones,1.826073408126831,POSITIVE,samwell tarly,,-47.32969011366367,-0.05747126436781609
 My father was the most honorable man I ever met. You're saying he lied to me all my life.,JON,e1,season-08,Game-of-Thrones,2.0112059116363525,NEGATIVE,jon snow,,-159.12699859589338,-0.08678500986193294
 Daenerys is our queen.,JON,e1,season-08,Game-of-Thrones,3.061678409576416,POSITIVE,jon snow,,-156.06532018631697,-0.08571428571428572
 She shouldn't be.,SAMWELL,e1,season-08,Game-of-Thrones,2.9004571437835693,NEGATIVE,samwell tarly,,-50.23014725744724,-0.05927342256214149
 That's treason.,JON,e1,season-08,Game-of-Thrones,3.8575034141540527,NEGATIVE,jon snow,,-159.92282360047102,-0.08661417322834646
 It's the truth. You gave up your crown to save your people. Would she do the same?,SAMWELL,e1,season-08,Game-of-Thrones,0.3252193927764892,NEGATIVE,samwell tarly,,-50.55536665022373,-0.061068702290076333
 I've always had blue eyes!,TORMUND,e1,season-08,Game-of-Thrones,4.225608348846436,POSITIVE,tormund,,-98.32804049551487,-0.25748502994011974
 Did you find anyone?,BERIC,e1,season-08,Game-of-Thrones,3.0780160427093506,NEGATIVE,beric dondarrion,,-10.352403067052364,-0.1
 It's a message. From the Night King.,BERIC,e1,season-08,Game-of-Thrones,0.4281280040740967,POSITIVE,beric dondarrion,,-9.924275062978268,-0.08641975308641975
 His army's between us and Winterfell. We're on foot.,TORMUND,e1,season-08,Game-of-Thrones,3.5947461128234863,POSITIVE,tormund,,-94.73329438269138,-0.25
" If the horses last, we'll get there before the dead.",TORMUND,e1,season-08,Game-of-Thrones,2.684248924255371,NEGATIVE,tormund,,-97.41754330694675,-0.25443786982248523
 We just have to hope the Night King doesn't come first-,TORMUND,e1,season-08,Game-of-Thrones,2.8193604946136475,NEGATIVE,tormund,,-100.2369038015604,-0.25882352941176473
" When I was a child, my brother would tell me a bedtime story about the man who murdered our father.",DAENERYS TARGARYEN,e2,season-08,Game-of-Thrones,1.40523099899292,POSITIVE,daenerys targaryen,,-339.8736885562539,-0.16166281755196305
 Who stabbed him in the back and cut his throat. Who sat down on the Iron Throne and watched as his blood poured onto the floor.,DAENERYS,e2,season-08,Game-of-Thrones,2.2865169048309326,NEGATIVE,daenerys targaryen,,-342.16020546108484,-0.16262975778546712
 He told me other stories as well. About all the things we would do to that man once we took back the Seven Kingdoms and had him in our grasp.,DAENERYS,e2,season-08,Game-of-Thrones,3.2074224948883057,POSITIVE,daenerys targaryen,,-338.95278296619654,-0.16129032258064516
 Your sister pledged to send her army north.,DAENERYS,e2,season-08,Game-of-Thrones,0.8158655762672424,NEGATIVE,daenerys targaryen,,-339.7686485424638,-0.1622554660529344
 She did.,JAIME,e2,season-08,Game-of-Thrones,3.843986749649048,POSITIVE,jaime lannister,,-266.97304759919643,-0.12930011862396204
" I don't see an army. I see one man, with one hand. It appears your sister lied to me.",DAENERYS,e2,season-08,Game-of-Thrones,3.659440279006958,NEGATIVE,daenerys targaryen,,-343.42808882147074,-0.1632183908045977
 She lied to me as well. She never had any intention of sending her army north.,JAIME,e2,season-08,Game-of-Thrones,3.22422742843628,NEGATIVE,jaime lannister,,-270.1972750276327,-0.13033175355450238
